blockid,dist2midblk,rl_blk_mid_emp,rl_blk_mid_the,session_id,MDHM,Date,jul_day,Time,start_hr,obs_hour,dur_hr,ID,treatment,species,num_idv,obs,foraging,block,block_ns,platform_bearing,tide_dist,tide_ht,fish,block_fac,x,y,idv_rl
3N,183.5,124.21536639389765,136.72727862823785,T028,8_19_12_6,2020-08-19,25,12:06:00,11,12,0.5,588,ON,HS,1,LB,0,3,N,322,168,-0.62,520,5,132.3858066059293,103.43112785471058,125.16003047745505
3N,183.5,124.21536639389765,136.72727862823785,T029,8_19_13_10,2020-08-19,25,13:10:00,12,13,0.5,599,ON,HS,2,LB,0,3,N,25,188,-0.17,520,5,170.3858639628902,-79.4522332072515,123.95602954066739
3N,183.5,124.21536639389765,136.72727862823785,T030,8_19_13_36,2020-08-19,25,13:36:00,13,13,0.5,601,ON,HS,1,LB,0,3,N,3,245,0.13,520,5,244.6642360148706,-12.822309279521239,121.12135024955977
3N,183.5,124.21536639389765,136.72727862823785,T031,8_19_14_31,2020-08-19,25,14:31:00,14,14,0.5,607,ON,HS,2,LB,0,3,N,300,220,0.92,520,5,110,190.5255888325765,122.2734639038657
3N,183.5,124.21536639389765,136.72727862823785,T033,8_20_10_49,2020-08-20,26,10:49:00,10,10,0.5,628,ON,HS,1,EA,0,3,N,NA,165,0.13,333,5,NA,NA,125.35290642387417
3N,183.5,124.21536639389765,136.72727862823785,T033,8_20_10_51,2020-08-20,26,10:51:00,10,10,0.5,629,ON,HS,1,EA,0,3,N,NA,117,0.1,333,5,NA,NA,129.03274884735168
3N,183.5,124.21536639389765,136.72727862823785,T033,8_20_10_53,2020-08-20,26,10:53:00,10,10,0.5,630,ON,HS,1,EA,0,3,N,NA,137,0.08,333,5,NA,NA,127.34353146236862
3N,183.5,124.21536639389765,136.72727862823785,T033,8_20_11_4,2020-08-20,26,11:04:00,10,11,0.5,638,ON,HS,1,EA,0,3,N,NA,129,-0.04,333,5,NA,NA,127.98759489597342
3N,183.5,124.21536639389765,136.72727862823785,T034,8_20_11_33,2020-08-20,26,11:33:00,11,11,0.5,639,ON,HS,1,EA,0,3,N,NA,145,-0.31,333,5,NA,NA,126.73603084526177
3N,183.5,124.21536639389765,136.72727862823785,T034,8_20_11_34,2020-08-20,26,11:34:00,11,11,0.5,640,ON,HS,2,EA,0,3,N,NA,119,-0.32,333,5,NA,NA,128.85131525949564
3N,183.5,124.21536639389765,136.72727862823785,T034,8_20_11_36,2020-08-20,26,11:36:00,11,11,0.5,642,ON,HS,1,EA,0,3,N,NA,217,-0.33,333,5,NA,NA,122.42043635575519
3N,183.5,124.21536639389765,136.72727862823785,T034,8_20_11_38,2020-08-20,26,11:38:00,11,11,0.5,643,ON,HS,1,EA,0,3,N,NA,192,-0.34,333,5,NA,NA,123.73066699748767
3N,183.5,124.21536639389765,136.72727862823785,T034,8_20_11_38,2020-08-20,26,11:38:00,11,11,0.5,644,ON,HS,2,EA,0,3,N,NA,138,-0.34,333,5,NA,NA,127.26568147983446
3N,183.5,124.21536639389765,136.72727862823785,T034,8_20_11_39,2020-08-20,26,11:39:00,11,11,0.5,645,ON,HS,1,EA,0,3,N,NA,192,-0.35,333,5,NA,NA,123.73066699748767
3N,183.5,124.21536639389765,136.72727862823785,T034,8_20_11_41,2020-08-20,26,11:41:00,11,11,0.5,646,ON,HS,1,EA,0,3,N,NA,126,-0.36,333,5,NA,NA,128.23947299746354
3N,183.5,124.21536639389765,136.72727862823785,T034,8_20_11_44,2020-08-20,26,11:44:00,11,11,0.5,649,ON,HS,1,EA,0,3,N,NA,146,-0.38,333,5,NA,NA,126.66246130881744
3N,183.5,124.21536639389765,136.72727862823785,T034,8_20_11_44,2020-08-20,26,11:44:00,11,11,0.5,650,ON,HS,1,EA,0,3,N,NA,152,-0.38,333,5,NA,NA,126.23135638665482
3N,183.5,124.21536639389765,136.72727862823785,T034,8_20_11_47,2020-08-20,26,11:47:00,11,11,0.5,652,ON,HS,1,EA,0,3,N,NA,194,-0.4,333,5,NA,NA,123.61974035283761
3N,183.5,124.21536639389765,136.72727862823785,T035,8_20_12_52,2020-08-20,26,12:52:00,12,12,0.5,659,ON,HS,1,LB,0,3,N,260,127,-0.48,333,5,-22.053318563700152,125.07058463255042,128.15485338354378
3N,183.5,124.21536639389765,136.72727862823785,T035,8_20_13_5,2020-08-20,26,13:05:00,12,13,0.5,663,ON,HS,2,LB,0,3,N,260,132,-0.43,333,5,-22.921559452034803,129.99462339761146,127.74150761172834
3N,183.5,124.21536639389765,136.72727862823785,T037,8_20_15_28,2020-08-20,26,15:28:00,15,15,0.5,676,ON,HS,2,LB,0,3,N,290,134,1.28,333,5,45.830699205639654,125.91881118531171,127.58053727884533
3N,183.5,124.21536639389765,136.72727862823785,T037,8_20_15_35,2020-08-20,26,15:35:00,15,15,0.5,678,ON,HS,1,LB,0,3,N,311,145,1.39,333,5,95.12855920362352,109.43288913230198,126.73603084526177
3N,183.5,124.21536639389765,136.72727862823785,T038,8_20_16_3,2020-08-20,26,16:03:00,15,16,0.5,683,ON,HS,1,LB,0,3,N,295,174,1.83,333,5,73.53557754288173,157.69755494437706,124.78440157090178
3N,183.5,124.21536639389765,136.72727862823785,T038,8_20_16_19,2020-08-20,26,16:19:00,15,16,0.5,686,ON,HS,1,LB,0,3,N,305,163,2.08,333,5,93.49295912522051,133.52178321910566,125.48344859561314
3N,183.5,124.21536639389765,136.72727862823785,T039,8_21_10_33,2020-08-21,27,10:33:00,10,10,0.5,688,ON,HS,1,LB,0,3,N,355,184,1.14,585,5,183.29982444888117,16.03665666556913,124.18623895982599
3N,183.5,124.21536639389765,136.72727862823785,T039,8_21_10_39,2020-08-21,27,10:39:00,10,10,0.5,691,ON,HS,2,LB,0,3,N,15,182,1.05,585,5,175.79850038461043,-47.105066208658776,124.30322728730211
3N,183.5,124.21536639389765,136.72727862823785,T040,8_21_14_8,2020-08-21,27,14:08:00,13,14,0.5,701,ON,HS,1,LB,0,3,N,0,160,-0.04,585,5,160,-0,125.68229627184766
3N,183.5,124.21536639389765,136.72727862823785,T040,8_21_14_11,2020-08-21,27,14:11:00,13,14,0.5,702,ON,HS,3,LB,0,3,N,350,175,-0.02,585,5,172.3413567771364,30.388431091712818,124.72305856396088
3N,183.5,124.21536639389765,136.72727862823785,C010,8_22_12_10,2020-08-22,28,12:10:00,11,12,0.5,720,OFF,HS,1,AC,0,3,N,330,178,0.78,296,5,154.15252187363004,89.00000000000009,124.54111097522036
3N,183.5,124.21536639389765,136.72727862823785,C010,8_22_12_15,2020-08-22,28,12:15:00,11,12,0.5,722,OFF,HS,1,AC,0,3,N,328,146,0.73,296,5,123.81502203883818,77.36821257804793,126.66246130881744
3N,183.5,124.21536639389765,136.72727862823785,C011,8_22_12_48,2020-08-22,28,12:48:00,12,12,0.5,728,OFF,HS,1,LB,0,3,N,220,135,0.43,296,5,-103.41599982106204,86.7763273076828,127.50095084965048
3N,183.5,124.21536639389765,136.72727862823785,C011,8_22_12_51,2020-08-22,28,12:51:00,12,12,0.5,730,OFF,HS,2,LB,0,3,N,310,129,0.41,296,5,82.91960164956356,98.81973316234817,127.98759489597342
3N,183.5,124.21536639389765,136.72727862823785,C011,8_22_12_55,2020-08-22,28,12:55:00,12,12,0.5,732,OFF,HS,1,LB,0,3,N,310,155,0.38,296,5,99.63207950141359,118.7368886834416,126.02214467015628
3N,183.5,124.21536639389765,136.72727862823785,C012,8_22_13_27,2020-08-22,28,13:27:00,13,13,0.5,741,OFF,HS,2,LB,0,3,N,300,140,0.2,296,5,70,121.2435565298214,127.11165975181504
3N,183.5,124.21536639389765,136.72727862823785,C012,8_22_13_42,2020-08-22,28,13:42:00,13,13,0.5,744,OFF,HS,1,LB,0,3,N,295,164,0.16,296,5,69.30939492547473,148.63447707401056,125.41797851129749
3N,183.5,124.21536639389765,136.72727862823785,C013,8_22_14_10,2020-08-22,28,14:10:00,14,14,0.5,747,OFF,HS,2,LB,0,3,N,290,130,0.16,296,5,44.46261863233698,122.16004070216808,127.90493560170319
3N,183.5,124.21536639389765,136.72727862823785,C013,8_22_14_13,2020-08-22,28,14:13:00,14,14,0.5,748,OFF,HS,1,LB,0,3,N,300,184,0.16,296,5,92,159.3486742963367,124.18623895982599
3N,183.5,124.21536639389765,136.72727862823785,C013,8_22_14_16,2020-08-22,28,14:16:00,14,14,0.5,749,OFF,HS,1,LB,0,3,N,290,215,0.17,296,5,73.53433081501885,202.0339134689703,122.51955118811075
3N,183.5,124.21536639389765,136.72727862823785,C013,8_22_14_16,2020-08-22,28,14:16:00,14,14,0.5,750,OFF,HS,1,LB,0,3,N,315,162,0.17,296,5,114.55129855222069,114.55129855222073,125.54932157529049
3N,183.5,124.21536639389765,136.72727862823785,C013,8_22_14_19,2020-08-22,28,14:19:00,14,14,0.5,751,OFF,HS,2,LB,0,3,N,285,115,0.17,296,5,29.764190186789833,111.08147002324287,129.21731075419444
3N,183.5,124.21536639389765,136.72727862823785,C013,8_22_14_22,2020-08-22,28,14:22:00,14,14,0.5,753,OFF,HS,2,LB,0,3,N,325,180,0.18,296,5,147.4473679720185,103.24375854318835,124.421508329642
3N,183.5,124.21536639389765,136.72727862823785,C013,8_22_14_30,2020-08-22,28,14:30:00,14,14,0.5,755,OFF,HS,2,LB,0,3,N,285,130,0.21,296,5,33.64647586332764,125.57035741757889,127.90493560170319
3N,183.5,124.21536639389765,136.72727862823785,C014,8_24_13_6,2020-08-24,30,13:06:00,12,13,0.5,760,OFF,HS,4,LB,0,3,N,265,195,1.92,248,5,-16.99536983579336,194.25796612789037,123.56470513948906
3N,183.5,124.21536639389765,136.72727862823785,C014,8_24_13_13,2020-08-24,30,13:13:00,12,13,0.5,761,OFF,HS,1,LB,0,3,N,275,171,1.87,248,5,14.903632009849499,170.34929337368848,124.97056844444916
3N,183.5,124.21536639389765,136.72727862823785,T041,8_24_13_50,2020-08-24,30,13:50:00,13,13,0.5,770,ON,HS,1,LB,0,3,N,298,155,1.59,248,5,72.76809223181301,136.8568768931337,126.02214467015628
3N,183.5,124.21536639389765,136.72727862823785,T042,8_27_17_18,2020-08-27,33,17:18:00,17,17,0.5,779,ON,HS,1,LB,0,3,N,320,220,2.59,227,5,168.52977748617513,141.41327413103872,122.2734639038657
3N,183.5,124.21536639389765,136.72727862823785,T042,8_27_17_25,2020-08-27,33,17:25:00,17,17,0.5,780,ON,HS,1,LB,0,3,N,330,230,2.56,227,5,199.18584287042083,115.0000000000001,121.79763777197181
3N,183.5,124.21536639389765,136.72727862823785,C015,8_27_18_27,2020-08-27,33,18:27:00,18,18,0.5,791,OFF,HS,1,LB,0,3,N,290,240,2.32,227,5,82.08483439816057,225.526228988618,121.34206580963351
3N,183.5,124.21536639389765,136.72727862823785,C015,8_27_18_36,2020-08-27,33,18:36:00,18,18,0.5,794,OFF,HS,1,LB,0,3,N,335,200,2.29,227,5,181.26155740733,84.52365234813983,123.2936950839935
3N,183.5,124.21536639389765,136.72727862823785,C016,9_2_10_38,2020-09-02,39,10:38:00,10,10,0.5,802,OFF,HS,3,AB,0,3,N,352,161,0.23,145,5,159.4331590673928,22.40686925457061,125.61560243979335
3N,183.5,124.21536639389765,136.72727862823785,T043,9_2_11_24,2020-09-02,39,11:24:00,11,11,0.5,805,ON,HS,1,AB,0,3,N,NA,181,0,145,5,NA,NA,124.36220443603546
3N,183.5,124.21536639389765,136.72727862823785,T043,9_2_11_37,2020-09-02,39,11:37:00,11,11,0.5,809,ON,HS,1,AB,0,3,N,NA,203,-0.02,145,5,NA,NA,123.13432253086066
3N,183.5,124.21536639389765,136.72727862823785,T044,9_2_12_23,2020-09-02,39,12:23:00,12,12,0.5,813,ON,HS,1,AB,0,3,N,290,154,0.05,145,5,52.67110207215303,144.71266360102987,126.09142857168723
3N,183.5,124.21536639389765,136.72727862823785,T044,9_2_12_28,2020-09-02,39,12:28:00,12,12,0.5,814,ON,HS,1,AB,0,3,N,300,174,0.07,145,5,87,150.68842025849233,124.78440157090178
3N,183.5,124.21536639389765,136.72727862823785,T044,9_2_12_35,2020-09-02,39,12:35:00,12,12,0.5,817,ON,HS,1,AB,0,3,N,280,209,0.11,145,5,36.29246913238836,205.8248203795515,122.82252401867285
3N,183.5,124.21536639389765,136.72727862823785,T045,9_2_13_41,2020-09-02,39,13:41:00,13,13,0.5,820,ON,HS,1,AB,0,3,N,NA,139,0.66,145,5,NA,NA,127.18839359593865
3N,183.5,124.21536639389765,136.72727862823785,T045,9_2_13_48,2020-09-02,39,13:48:00,13,13,0.5,822,ON,HS,1,AB,0,3,N,NA,158,0.73,145,5,NA,NA,125.8169436499328
3N,183.5,124.21536639389765,136.72727862823785,T045,9_2_14_3,2020-09-02,39,14:03:00,13,14,0.5,832,ON,HS,1,AB,0,3,N,NA,138,0.91,145,5,NA,NA,127.26568147983446
3N,183.5,124.21536639389765,136.72727862823785,T045,9_2_14_6,2020-09-02,39,14:06:00,13,14,0.5,835,ON,HS,1,AB,0,3,N,NA,193,0.94,145,5,NA,NA,123.67505998715617
3N,183.5,124.21536639389765,136.72727862823785,T046,9_2_14_26,2020-09-02,39,14:26:00,14,14,0.5,839,ON,HS,1,AB,0,3,N,NA,165,1.2,145,5,NA,NA,125.35290642387417
3N,183.5,124.21536639389765,136.72727862823785,T046,9_2_14_34,2020-09-02,39,14:34:00,14,14,0.5,842,ON,HS,1,AB,0,3,N,310,185,1.3,145,5,118.91570779200975,141.71822197701096,124.12822079385495
3N,183.5,124.21536639389765,136.72727862823785,T046,9_2_14_48,2020-09-02,39,14:48:00,14,14,0.5,849,ON,HS,1,AB,0,3,N,310,121,1.48,145,5,77.77730077207124,92.69137761739636,128.67290570596052
3N,183.5,124.21536639389765,136.72727862823785,T046,9_2_14_50,2020-09-02,39,14:50:00,14,14,0.5,851,ON,HS,1,AB,0,3,N,NA,181,1.51,145,5,NA,NA,124.36220443603546
3N,183.5,124.21536639389765,136.72727862823785,T046,9_2_14_52,2020-09-02,39,14:52:00,14,14,0.5,852,ON,HS,1,AB,0,3,N,NA,135,1.54,145,5,NA,NA,127.50095084965048
3N,183.5,124.21536639389765,136.72727862823785,T047,9_2_15_31,2020-09-02,39,15:31:00,15,15,0.5,854,ON,HS,1,AB,0,3,N,NA,126,2.05,145,5,NA,NA,128.23947299746354
3N,183.5,124.21536639389765,136.72727862823785,T047,9_2_15_52,2020-09-02,39,15:52:00,15,15,0.5,862,ON,HS,1,AB,0,3,N,NA,186,2.31,145,5,NA,NA,124.07051539579629
3N,183.5,124.21536639389765,136.72727862823785,T048,9_3_11_8,2020-09-03,40,11:08:00,10,11,0.5,866,ON,HS,1,AB,0,3,N,315,127,0.46,407,5,89.80256121069152,89.80256121069155,128.15485338354378
3N,183.5,124.21536639389765,136.72727862823785,T048,9_3_11_16,2020-09-03,40,11:16:00,10,11,0.5,870,ON,HS,1,AB,0,3,N,315,134,0.4,407,5,94.75230867899737,94.7523086789974,127.58053727884533
3N,183.5,124.21536639389765,136.72727862823785,T049,9_3_11_31,2020-09-03,40,11:31:00,11,11,0.5,875,ON,HS,3,AB,0,3,N,305,127,0.31,407,5,72.84420741658285,104.03230962470195,128.15485338354378
3N,183.5,124.21536639389765,136.72727862823785,T049,9_3_11_36,2020-09-03,40,11:36:00,11,11,0.5,877,ON,HS,1,AB,0,3,N,315,129,0.28,407,5,91.21677477306463,91.21677477306466,127.98759489597342
3N,183.5,124.21536639389765,136.72727862823785,T049,9_3_11_41,2020-09-03,40,11:41:00,11,11,0.5,881,ON,HS,1,AB,0,3,N,300,203,0.26,407,5,101.5,175.80315696824104,123.13432253086066
3N,183.5,124.21536639389765,136.72727862823785,T049,9_3_11_41,2020-09-03,40,11:41:00,11,11,0.5,882,ON,HS,1,AB,0,3,N,320,147,0.26,407,5,112.60853313848975,94.48977862392132,126.58939395742242
3N,183.5,124.21536639389765,136.72727862823785,T049,9_3_11_51,2020-09-03,40,11:51:00,11,11,0.5,886,ON,HS,1,AB,0,3,N,320,141,0.22,407,5,108.01226647977589,90.63305296580208,127.03547206067587
3N,183.5,124.21536639389765,136.72727862823785,T049,9_3_11_59,2020-09-03,40,11:59:00,11,11,0.5,891,ON,HS,1,AB,1,3,N,315,163,0.2,407,5,115.25840533340724,115.25840533340727,125.48344859561314
3N,183.5,124.21536639389765,136.72727862823785,T051,9_3_13_41,2020-09-03,40,13:41:00,13,13,0.5,902,ON,HS,2,AB,0,3,N,305,206,0.5,407,5,118.15674588831548,168.7453211235323,122.97728804587891
3N,183.5,124.21536639389765,136.72727862823785,T051,9_3_13_47,2020-09-03,40,13:47:00,13,13,0.5,906,ON,HS,1,AB,0,3,N,320,165,0.55,407,5,126.39733311463135,106.05995559827903,125.35290642387417
3N,183.5,124.21536639389765,136.72727862823785,T051,9_3_13_54,2020-09-03,40,13:54:00,13,13,0.5,908,ON,HS,2,AB,0,3,N,310,215,0.61,407,5,138.19933608260595,164.6995552705803,122.51955118811075
3N,183.5,124.21536639389765,136.72727862823785,T051,9_3_13_56,2020-09-03,40,13:56:00,13,13,0.5,909,ON,HS,1,AB,0,3,N,300,113,0.63,407,5,56.5,97.86087062764156,129.4051107539051
3N,183.5,124.21536639389765,136.72727862823785,T051,9_3_14_2,2020-09-03,40,14:02:00,13,14,0.5,911,ON,HS,1,AB,0,3,N,305,232,0.69,407,5,133.0697332334427,190.0432742750461,121.70495905089331
3N,183.5,124.21536639389765,136.72727862823785,T051,9_3_14_7,2020-09-03,40,14:07:00,13,14,0.5,912,ON,HS,1,AB,0,3,N,320,177,0.73,407,5,135.5898664320591,113.77340691451751,124.60141719341365
3N,183.5,124.21536639389765,136.72727862823785,T052,9_3_14_15,2020-09-03,40,14:15:00,14,14,0.5,915,ON,HS,1,AB,0,3,N,305,235,0.82,407,5,134.79046254249582,192.50073040791307,121.56742835281322
3N,183.5,124.21536639389765,136.72727862823785,T052,9_3_14_21,2020-09-03,40,14:21:00,14,14,0.5,918,ON,HS,1,AB,0,3,N,310,235,0.88,407,5,151.05508827633673,180.02044413295985,121.56742835281322
3N,183.5,124.21536639389765,136.72727862823785,T052,9_3_14_41,2020-09-03,40,14:41:00,14,14,0.5,927,ON,HS,2,AB,0,3,N,310,208,1.1,407,5,133.69982281480017,159.33724416874745,122.87386380733474
3N,183.5,124.21536639389765,136.72727862823785,T053,9_3_15_6,2020-09-03,40,15:06:00,15,15,0.5,930,ON,HS,1,AB,0,3,N,315,150,1.4,407,5,106.06601717798212,106.06601717798215,126.37313760400198
3N,183.5,124.21536639389765,136.72727862823785,T053,9_3_15_9,2020-09-03,40,15:09:00,15,15,0.5,932,ON,HS,1,AB,0,3,N,320,160,1.44,407,5,122.56711089903646,102.84601754984634,125.68229627184766
3N,183.5,124.21536639389765,136.72727862823785,T053,9_3_15_10,2020-09-03,40,15:10:00,15,15,0.5,933,ON,HS,1,AB,0,3,N,310,160,1.45,407,5,102.84601754984628,122.56711089903649,125.68229627184766
3N,183.5,124.21536639389765,136.72727862823785,T053,9_3_15_12,2020-09-03,40,15:12:00,15,15,0.5,934,ON,HS,1,AB,0,3,N,320,169,1.48,407,5,129.46151088710727,108.63110603702519,125.09650313719027
3N,183.5,124.21536639389765,136.72727862823785,T053,9_3_15_14,2020-09-03,40,15:14:00,15,15,0.5,935,ON,HS,1,AB,0,3,N,315,195,1.5,407,5,137.88582233137674,137.8858223313768,123.56470513948906
3N,183.5,124.21536639389765,136.72727862823785,T053,9_3_15_16,2020-09-03,40,15:16:00,15,15,0.5,936,ON,HS,1,AB,0,3,N,320,140,1.53,407,5,107.2462220366569,89.99026535611554,127.11165975181504
3N,183.5,124.21536639389765,136.72727862823785,T053,9_3_15_20,2020-09-03,40,15:20:00,15,15,0.5,937,ON,HS,2,AB,0,3,N,310,160,1.58,407,5,102.84601754984628,122.56711089903649,125.68229627184766
3N,183.5,124.21536639389765,136.72727862823785,T053,9_3_15_23,2020-09-03,40,15:23:00,15,15,0.5,938,ON,HS,2,AB,0,3,N,305,182,1.62,407,5,104.39091141589039,149.0856720605965,124.30322728730211
3N,183.5,124.21536639389765,136.72727862823785,T053,9_3_15_30,2020-09-03,40,15:30:00,15,15,0.5,939,ON,HS,1,AB,0,3,N,310,220,1.71,407,5,141.41327413103863,168.5297774861752,122.2734639038657
3N,183.5,124.21536639389765,136.72727862823785,T054,9_3_15_55,2020-09-03,40,15:55:00,15,15,0.5,945,ON,HS,1,AB,0,3,N,310,180,2.02,407,5,115.70176974357706,137.88799976141607,124.421508329642
3N,183.5,124.21536639389765,136.72727862823785,T054,9_3_16_3,2020-09-03,40,16:03:00,15,16,0.5,947,ON,HS,2,AB,0,3,N,310,180,2.12,407,5,115.70176974357706,137.88799976141607,124.421508329642
3N,183.5,124.21536639389765,136.72727862823785,T055,9_4_11_52,2020-09-04,41,11:52:00,11,11,0.5,963,ON,HS,1,AB,0,3,N,305,200,0.63,195,5,114.71528727020922,163.83040885779835,123.2936950839935
3N,183.5,124.21536639389765,136.72727862823785,T057,9_4_13_21,2020-09-04,41,13:21:00,13,13,0.5,975,ON,HS,1,AB,0,3,N,310,200,0.45,195,5,128.55752193730785,153.20888862379562,123.2936950839935
3N,183.5,124.21536639389765,136.72727862823785,T057,9_4_13_29,2020-09-04,41,13:29:00,13,13,0.5,977,ON,HS,1,AB,0,3,N,310,175,0.48,195,5,112.48783169514437,134.05777754582118,124.72305856396088
3N,183.5,124.21536639389765,136.72727862823785,T058,9_4_14_0,2020-09-04,41,14:00:00,13,14,0.5,990,ON,HS,1,AB,0,3,N,310,160,0.63,195,5,102.84601754984628,122.56711089903649,125.68229627184766
3N,183.5,124.21536639389765,136.72727862823785,T059,9_4_15_17,2020-09-04,41,15:17:00,15,15,0.5,997,ON,HS,1,AB,0,3,N,315,160,1.31,195,5,113.1370849898476,113.13708498984764,125.68229627184766
3N,183.5,124.21536639389765,136.72727862823785,T059,9_4_15_26,2020-09-04,41,15:26:00,15,15,0.5,1002,ON,HS,1,AB,0,3,N,320,178,1.41,195,5,136.35591087517807,114.41619452420404,124.54111097522036
3N,183.5,124.21536639389765,136.72727862823785,T059,9_4_15_32,2020-09-04,41,15:32:00,15,15,0.5,1005,ON,HS,1,AB,0,3,N,305,180,1.48,195,5,103.24375854318829,147.44736797201853,124.421508329642
3N,183.5,124.21536639389765,136.72727862823785,T061,9_4_16_40,2020-09-04,41,16:40:00,16,16,0.5,1019,ON,HS,2,AB,0,3,N,310,216,2.27,195,5,138.8421236922925,165.46559971369928,122.46987905528202
3N,183.5,124.21536639389765,136.72727862823785,T061,9_4_16_43,2020-09-04,41,16:43:00,16,16,0.5,1021,ON,HS,1,AB,0,3,N,320,180,2.31,195,5,137.887999761416,115.70176974357713,124.421508329642
3N,183.5,124.21536639389765,136.72727862823785,C022,9_5_14_48,2020-09-05,42,14:48:00,14,14,0.5,1084,OFF,HS,1,AB,0,3,N,315,119,0.99,65,5,84.14570696119915,84.14570696119918,128.85131525949564
3N,183.5,124.21536639389765,136.72727862823785,C022,9_5_15_6,2020-09-05,42,15:06:00,14,15,0.5,1093,OFF,HS,1,AB,0,3,N,325,120,1.12,65,5,98.298245314679,68.82917236212556,128.76173879185615
3N,183.5,124.21536639389765,136.72727862823785,T064,9_6_12_2,2020-09-06,43,12:02:00,11,12,0.5,1126,ON,HS,1,LB,0,3,N,319,119,1.6,164,5,89.81044004650985,78.07102444987038,128.85131525949564
3N,183.5,124.21536639389765,136.72727862823785,T066,9_6_13_35,2020-09-06,43,13:35:00,13,13,0.5,1146,ON,HS,1,LB,0,3,N,309,244,1.1,164,5,153.55417541616035,189.62361459550087,121.16513078264066
3N,183.5,124.21536639389765,136.72727862823785,T067,9_6_14_1,2020-09-06,43,14:01:00,13,14,0.5,1154,ON,HS,1,LB,0,3,N,311,211,1.06,164,5,138.428455116997,159.24372142700494,122.72057729174847
3N,183.5,124.21536639389765,136.72727862823785,T067,9_6_14_3,2020-09-06,43,14:03:00,13,14,0.5,1155,ON,HS,1,LB,0,3,N,311,211,1.05,164,5,138.428455116997,159.24372142700494,122.72057729174847
3N,183.5,124.21536639389765,136.72727862823785,T069,9_6_15_17,2020-09-06,43,15:17:00,15,15,0.5,1174,ON,HS,1,LB,0,3,N,309,146,1.25,164,5,91.88077709327628,113.46331037271773,126.66246130881744
3N,183.5,124.21536639389765,136.72727862823785,T070,9_7_10_18,2020-09-07,44,10:18:00,10,10,0.5,1181,ON,HS,1,AC,0,3,N,310,205,2.66,181,5,131.77145998574053,157.0391108393905,123.02937732344333
3N,183.5,124.21536639389765,136.72727862823785,T070,9_7_10_19,2020-09-07,44,10:19:00,10,10,0.5,1182,ON,HS,1,AC,0,3,N,308,157,2.65,181,5,96.65885162612838,123.71768831625532,125.88490784914843
3N,183.5,124.21536639389765,136.72727862823785,T071,9_7_11_8,2020-09-07,44,11:08:00,11,11,0.5,1190,ON,HS,1,AC,0,3,N,309,142,2.41,181,5,89.36349552907693,110.35472652688985,126.95982280294729
3N,183.5,124.21536639389765,136.72727862823785,T071,9_7_11_13,2020-09-07,44,11:13:00,11,11,0.5,1192,ON,HS,1,AC,0,3,N,308,127,2.38,181,5,78.18900736635864,100.07736570805366,128.15485338354378
3N,183.5,124.21536639389765,136.72727862823785,T075,9_7_14_7,2020-09-07,44,14:07:00,13,14,0.5,1233,ON,HS,1,AC,0,3,N,311,135,1.46,181,5,88.56796891371845,101.88579333007425,127.50095084965048
3N,183.5,124.21536639389765,136.72727862823785,T075,9_7_14_12,2020-09-07,44,14:12:00,13,14,0.5,1237,ON,HS,1,AC,0,3,N,309,145,1.45,181,5,91.25145670222643,112.68616441126076,126.73603084526177
3N,183.5,124.21536639389765,136.72727862823785,T076,9_7_14_25,2020-09-07,44,14:25:00,14,14,0.5,1238,ON,HS,2,AC,0,3,N,307,165,1.42,181,5,99.29947882008791,131.77485915780338,125.35290642387417
3N,183.5,124.21536639389765,136.72727862823785,T076,9_7_14_46,2020-09-07,44,14:46:00,14,14,0.5,1251,ON,HS,1,AC,0,3,N,311,135,1.41,181,5,88.56796891371845,101.88579333007425,127.50095084965048
3N,183.5,124.21536639389765,136.72727862823785,T076,9_7_14_50,2020-09-07,44,14:50:00,14,14,0.5,1252,ON,HS,3,AC,0,3,N,313,139,1.41,181,5,94.7977720486873,101.65816452506469,127.18839359593865
3N,183.5,124.21536639389765,136.72727862823785,T078,9_8_10_48,2020-09-08,45,10:48:00,10,10,0.5,1253,ON,HS,NA,AC,0,3,N,NA,225,2.71,314,5,NA,NA,122.03290714178783
3N,183.5,124.21536639389765,136.72727862823785,T078,9_8_11_3,2020-09-08,45,11:03:00,10,11,0.5,1254,ON,HS,1,AC,0,3,N,304,168,2.67,314,5,93.9444077830855,139.278312189247,125.16003047745505
